instance_id predicted_score
2475218615076601065 0.00509445
398316874173557226 0.017832112
6586402638209028583 0.018117059
1040996105851528465 0.017866017
6316278569655873454 0.017494313
868158305045921978 0.01587021
5713520501786699854 0.027057149
932945015407923184 0.015533985
1919197847086752313 0.011806176
304887065966615346 0.013403015
3282556850371665 0.010284005
8829646398295427742 0.016153647
3177704368658581090 0.008506894
331811904131229654 0.033323005
1529584165704680903 0.01573044
410957802501821801 0.027420828
7858701120525579871 0.022579743
1007593432911733192 0.024492724
6933421324008829721 0.020767475
949601458836318592 0.025274022
1204371563787795352 0.026370198
6697124581068234934 0.0063780625
7458626674337135052 0.004772413
6451011837344535814 0.004556296
4970342844069330588 0.0066001215
1311037283502827477 0.003867098
5367830782177104937 0.004113854
130085071580390177 0.004355445
5277248246761080968 0.004739865
8248237544078109435 0.0062700748
8160495387552112248 0.003961969
4990633888389156703 0.0059659616
5367915129338412746 0.005074815
7166315717760973347 0.006370479
3922408194130789536 0.0027794985
3198031054131887410 0.003136268
8381639851093431264 0.0056373524
4196377277000518389 0.009003825
7216665137006358861 0.008368836
7657988882068327631 0.00683636
6580538684502645403 0.0065345764
8285962653536984730 0.008490083
667595007626814688 0.0027529162
794637447406319981 0.008403405
1667489879796904413 0.0032190876
7581478598841084967 0.005552318
272473116112748683 0.0051978137
7616847274036607679 0.005373911
3090692985891227788 0.008846419
1497475395995941288 0.006257647
441294948945551728 0.0069324905
3856621171799337440 0.004352403
7233013970386906908 0.0064417454
7782462939020585759 0.008514668
7819341218876328892 0.0076843775
8768374492722589767 0.0025832127
7699672123093034935 0.004727622
3105846136880438244 0.003527987
6362992075498435257 0.004039758
4633007087835435834 0.0072082314
3278116017102114132 0.006467248
5363866899442970684 0.0036234308
4763880063818181026 0.0052301018
6499417853689436305 0.006390158
8825197220275291270 0.0074835024
1702555588196061071 0.006997348
6579068549138521196 0.0018620932
6993939747206748437 0.0074859853
6426886544329476252 0.008209324
7860426862982048754 0.0034106758
2527297114841298382 0.0070514544
7933313760459159869 0.0052219634
75469955133175158 0.0023652439
7906499375892573021 0.003275237
297206904225842053 0.0040185316
1277202590313089835 0.008152624
1897838256899211077 0.0032953168
6554880088483459971 0.007005832
6235346144393008382 0.0051210076
4934006048075874133 0.0033481666
3434477093176970312 0.004404786
872629453371620942 0.009257927
6562540679725413333 0.0039998963
2549347096994045410 0.003229249
4114531809002228993 0.010518504
6947254775144460887 0.008608143
4193769699798080591 0.009088091
4299012801018800018 0.0033447598
4659062641181513784 0.0045261905
5574367751937642699 0.010256498
6074037798572199156 0.008335183
8024877078089305183 0.009980159
3576745609723701102 0.009155177
4387536418119078860 0.003843678
59596392243977340 0.0028272348
2091354043474870892 0.0063469945
3966382312694618857 0.009776372
7472760435899602494 0.0046000886
3198557291404155567 0.004174201
1340012448531949213 0.004066204
8830478013318984291 0.0029832644
4750788892877807074 0.0064534936
4489273316708706518 0.0075280676
8244650590101261901 0.005015041
4858740570621533413 0.0028803248
6574836078618592522 0.005101527
8043823938478133928 0.0061141346
5560933328574734864 0.0072991215
3709060275784363998 0.0050930753
6202485565760628927 0.0037934124
3941947698604231411 0.008513126
1980180280733366382 0.008676334
7710765171626200752 0.0016107284
5824318658173462176 0.005137169
5243054028010204447 0.006062189
1143993040051443911 0.008991112
2037772651107598845 0.008785012
7470734154246698497 0.0050228867
2523181996580848656 0.00835977
8452022941451037435 0.009160888
927504634826570733 0.0029860442
2597805510581801545 0.0020507162
2499080841153987519 0.006816183
163807825264653896 0.0049636443
2502678713837987982 0.006034206
1526151713017037622 0.0061260923
1768216870621739659 0.0059446096
817331509321550604 0.007807019
6686667053967253376 0.0072148927
5299583121790369228 0.007174185
5585024284234417351 0.008725845
1604976632639851313 0.009185749
1041212349975192991 0.0026093705
802918703517012152 0.007212117
6909182353626620470 0.009644705
1874783208062455148 0.008598187
590370581953806675 0.0055771796
4357489829777680958 0.006795056
252205590979964157 0.007316386
3855377415648680657 0.00519775
9108564362830696742 0.0049053333
5559112022764482380 0.008435646
1632910180343132894 0.0049171667
6793829579549371789 0.005730146
1118128856472657337 0.0034926163
2892060938155506223 0.0093425345
8614041918260246627 0.0019123654
6465962103228301432 0.002610026
7162492013828731916 0.0064407964
3597080532065967562 0.0017647813
150665717183815588 0.0053652427
978380972294888193 0.006844627
1628582540909746198 0.0074192896
4855790075544650290 0.006646031
5824427867272718879 0.011252962
6637749344029336154 0.0052968827
5638585955963471374 0.006546784
689702222580461167 0.004118618
3222299540246685987 0.0044912384
497750118749498574 0.009050397
4361351848384171826 0.0042947363
7095196713120733301 0.003442176
9070603282890863831 0.0047053588
7570581289817443520 0.008114993
5934094750253721488 0.006395086
4080549666881243161 0.004307835
7937668249803376288 0.0069277976
4637321447308132034 0.004030816
1051706390360657392 0.007003467
4046686032838439408 0.01002823
6426031625233383026 0.0071991743
1144757588802408786 0.008448599
752871749676732302 0.0027124765
707195829135838640 0.005010463
6638058534747252341 0.0032946968
1591541525439583589 0.008974812
1660171724814619586 0.004229414
7380895196770915260 0.005071012
5765180010537240279 0.006644552
7068436688681612577 0.003609321
554640564336554951 0.006405038
5210865229093277784 0.0063213124
4785810926315849846 0.004926684
5820784656553166993 0.0073949383
3159394666949013441 0.003500109
7322218457361281297 0.00493439
1408926125990985945 0.0071020247
3757297540218526951 0.0054525035
7520090641248405891 0.005052778
5681246312039595291 0.005204655
1770051250325451069 0.0026134192
8997413063773025769 0.009751831
330438176527452904 0.010159382
952160001342209502 0.0068875244
6001454270979878025 0.007366467
40630695208299305 0.0054704132
3588408398527521348 0.0033725295
2685807743120227644 0.0037341425
1085236130082664956 0.007277993
5405622459570337603 0.0069409716
6315966158230216191 0.007142299
7140978143590643250 0.00952285
1055093903216443270 0.0051526623
3266085900189404148 0.006559469
8590522348731767810 0.0051055653
6908604673435750169 0.0070210975
1319661609265787621 0.0035716237
8894869536371650579 0.00384938
9073816585664844523 0.005020826
7410485215645386702 0.004908027
5367412486641623667 0.013358152
3198240276389281973 0.0058929343
450375172429917857 0.006786717
7409810392326809188 0.0033995784
708987489210376944 0.0041224863
7437592852539672905 0.0066961166
6129927788749372680 0.0042630415
8293363802098634897 0.0043704645
7782235126197081362 0.007197623
4102843575945602576 0.0031960784
4864209340680989811 0.0058495505
6860608093428429497 0.0049074544
236813337416423845 0.011596295
6145643282019700496 0.0053445254
1089590273502369586 0.011631447
6329388802475021597 0.004985389
4646108470826445676 0.004436296
2319205452133766749 0.0062364107
46689156449966150 0.0089990515
9058411325778274360 0.006783712
8351547290757816383 0.008086425
3195686240835722971 0.0051591042
7795446648418432588 0.006513959
6361870417784079013 0.0034962443
5620326590932616712 0.003283754
271464928774061634 0.0053801234
6096750866784773522 0.0013954226
7464853711228953241 0.0023052755
4592215779835695265 0.0035328988
3058678764953619348 0.0013546228
7094087069206466771 0.008370619
8166579658848895366 0.010181438
3173997295549135854 0.00476
5032628272141697498 0.005212391
7033088282123380536 0.0070224144
1210370892230527014 0.0057916986
1770770948056631960 0.005529241
3365526239618415355 0.0051284176
1801200120827351051 0.0053813434
7107414466396627330 0.004158469
2213616918207539241 0.0032436242
1107376435582030427 0.003432671
6089284985129596482 0.007598124
6946445349007381961 0.0049153944
379652831290144002 0.007073297
5336074499530127400 0.0074481294
3091859244727421555 0.005148931
3247239833419978838 0.007812381
5939806055887981901 0.006314143
7508523641023606333 0.006536579
8614074607955180837 0.0045165624
545383426866849302 0.0055909376
7901397012842035844 0.0040958175
7433161595507622639 0.0030667798
7382526332994710926 0.004505928
5760909670575165001 0.0075463443
2590613204124104202 0.0027278336
7221912933562867104 0.005592083
4928014590520987706 0.011402574
2475028250147731496 0.0064563034
8852357679545738448 0.008721561
965455596223993328 0.004735679
7058337781116138242 0.0026812765
5965339779914200353 0.007557431
4221172526564239999 0.008293748
8743438152416145478 0.0077221
5554908991155060284 0.00514193
4740551411681546010 0.011668118
7432933446578064762 0.0066040275
694339591967582805 0.011339069
8067944371809270495 0.005249267
1718106026657213833 0.007914653
2510874517996413745 0.00743539
5454468334913173043 0.0017715464
8907543397538166800 0.006870168
4431440529428665419 0.008988244
8154296304592589655 0.005459492
733927648594546290 0.005310044
6474036985553896965 0.006107769
8778224102888131351 0.0028812056
7334527584561627850 0.0038022394
8853741488101513116 0.0062509766
227619089745165947 0.0067392257
2974779339415373342 0.004543161
6413562105117182334 0.0028548993
1589820092160651528 0.0035328988
261777973128659612 0.00685907
1442808840751611751 0.0028450233
6313494894473831740 0.010460322
4895854386310452959 0.0028323573
1143848776206535486 0.0062700096
7821890757367244411 0.0048883646
7476651852897284341 0.008432081
2096863617468989518 0.002643812
4251279111434655682 0.004454736
8723798675920910871 0.0044326917
6313127633792886375 0.0046089115
999659482163793223 0.0043353867
4842673476390331452 0.0060221828
8748602439653104391 0.008284414
3232442887525643880 0.0036002165
1477974245810571001 0.0026462623
3825350185835765418 0.0041910685
3574849079888224142 0.004032757
3641712006607946493 0.0052692858
2319148235210584542 0.0069525703
7176611861264730896 0.005402865
7273672031287799948 0.0039038681
1359940797580124787 0.005592144
8536630793936805679 0.004259563
1880352118384086075 0.0032870483
8536609747271829418 0.004330065
963089286974699980 0.007235791
1454424040570396556 0.003965516
744013461545940465 0.00385272
8519649213962590069 0.0046914048
6723735878412815978 0.0036699483
4577614494635992868 0.008734024
4571012134059071049 0.0075466735
3791842164776249403 0.00593853
2045998204880640324 0.003982153
5052495988752388400 0.0035187555
4405636244411148307 0.009873294
4776742343230357207 0.005787526
1210139528085356394 0.005519949
3050701187325999691 0.008805619
4349409028756643101 0.0038712882
8907855592996359065 0.0024906904
7343885221603634858 0.0066195177
9060153040272906655 0.00791237
8367319851187797618 0.0035397825
1740681295988045647 0.0065553803
4992740150155719384 0.0058253338
8446424618300021064 0.0031171697
2986036704257120259 0.008128737
1607102758301709276 0.00933381
8851925859311716946 0.00485875
6260636469632605344 0.0036605108
8269745254365565671 0.0050438344
4999111545309331134 0.0035593316
3307038590835580737 0.0034239956
6406341608194937923 0.0019523416
293780353467622584 0.0036755777
7442831487313185600 0.0067457687
4655727046211932397 0.00479471
5763479506686262916 0.00807536
9089992500858738048 0.006246958
7941353106849350713 0.0053269453
8126203603960645537 0.0069313804
7190482987099367988 0.0035286404
4897811980014007364 0.005782113
5693395360123500221 0.0074765
4156505035146650654 0.0062408308
3008713158968184435 0.0029988806
7413892138117189811 0.0026869054
1565268532035181308 0.005405382
3498185328799080141 0.007658613
3884838097051789359 0.011415115
1374587291582363967 0.0073980363
6322400472212148981 0.0064788894
1858380781022112688 0.0054300968
1931983148478700186 0.010042732
9067822681118475112 0.0046263793
3968684786837270853 0.005039161
7826695588054135018 0.004930154
8263566291500049306 0.008092294
4331694243864036405 0.0034867413
874777353350667888 0.0059592496
1064384189380036920 0.007804882
1696388353674769884 0.003919315
4941956999315118788 0.005341657
701596217860874335 0.0044763074
3458807757115021328 0.0043013175
4054901826458532415 0.0055556837
2514798691952247958 0.0012158481
4928479990798827949 0.0039933743
3735231756536098239 0.00469926
8030214382036745600 0.005354063
5553358960862242104 0.0040294263
5945720622634846258 0.0039412137
7370303331577908588 0.005426609
5510076663031338483 0.0067881504
1753796059854015558 0.0032727416
7026072407894441266 0.0061270157
6075982591684705797 0.007009492
736752335425402357 0.0082973875
7000373906752151089 0.00495246
4849113910928851917 0.0023340874
3452967512118929821 0.0056863436
2200709323954487135 0.003878962
4778680899490578716 0.0054660775
1570719335259239041 0.005288087
1534195041539362874 0.0049526487
7550601133132550458 0.005860208
3737231766433875650 0.0052653337
6217623003167941866 0.00679778
8405273933262266728 0.0040486427
4830862719037084863 0.0046961294
6943471606283590070 0.01002267
6616619242807466295 0.0029487228
1357311839636254386 0.0049238657
5810748436745881508 0.0061211307
4311548316788314281 0.004707883
5867990719655019137 0.00835781
3583370505533651495 0.0039055897
3347643792125684003 0.004289723
1686218252839494378 0.0029637574
2870937499088415370 0.004546237
8533173473120574521 0.007792289
912880647279198383 0.005712783
1050360441628598586 0.0041912897
5094816547617677431 0.004522604
219898380753495642 0.007441889
1820663155218593002 0.0047450424
6455754620017550996 0.012580191
5786642549286809513 0.00495419
4198100966527571559 0.004542091
4048231997759758713 0.003047496
2550693418273290757 0.006511145
7740978704737016617 0.004365533
8086972568956139709 0.00692478
6694304780623819024 0.0080120545
8651429370778930404 0.008638374
9097433751146168986 0.0059087267
52214562439752942 0.004695619
462010074370246101 0.0069026644
654697553143974664 0.007024992
6019776351475374745 0.009447077
989573051057467580 0.0056591495
5700878186842118071 0.004018701
8375763577128765783 0.009066713
7285031570611510992 0.012384391
6460147318122737465 0.008679067
2407854110039247357 0.010909267
1157634970520031241 0.007275633
6879692683849866490 0.00637117
7938975535784832650 0.006000464
573879347257731156 0.005654184
4212812295257415655 0.0061493423
2981054592321469849 0.00857222
1205352476362273424 0.00494858
1119114016649529660 0.008058453
8453467281802343696 0.0028668821
5899998891508104997 0.003532694
7617680474975162922 0.0046859505
7828039774402430602 0.010984984
1422706312400689216 0.006257893
4532726599526062763 0.0036509482
1247693758287530482 0.0059528123
6992442898856403156 0.006486991
5805677488264144215 0.01060509
8925606992558135222 0.008107562
5192288027914339819 0.005747382
2827185239454057766 0.01030903
549695153720110738 0.0065204203
50060587240031950 0.004213867
341987275456355942 0.0047860397
2944895525839185253 0.006357501
3855796957054827520 0.005789302
1431265763365021435 0.007008141
4585352109460172502 0.003423205
7329648326049819896 0.0059391125
7962963140276122776 0.0046945494
1117000623081550223 0.0034508822
5672469633587645992 0.0052668247
25514735303357299 0.01038703
3086345456119363080 0.0062420433
5232943027974273693 0.0041856337
892549635983800219 0.006626768
6253934815826155187 0.0031441166
5477629555271853572 0.008293622
8852459935652593341 0.007421404
6392505861504623579 0.0026436762
6517336576108193464 0.00801232
5267772782594781323 0.0040184474
865554882656597814 0.004396002
8827405914432815916 0.0057470715
4897176308044197091 0.0072591687
6020700009562511664 0.0034435566
466198675041364376 0.00707187
6995086870319969025 0.0055646324
5944696426464716476 0.006555828
2325387664147607798 0.00462508
2566394762402538636 0.007857562
2474722275679119479 0.008116275
4201583519281797492 0.006043537
4407968667498660067 0.009595974
9038661882201355718 0.0055626007
8176211629062084041 0.006493894
4676230341956817951 0.006276338
2329539149046960646 0.0048023723
416208203408632601 0.0055701155
2909427520039607544 0.0038822854
3274511112206764946 0.0050066723
1357884685099252656 0.005131596
8374263770382123913 0.009556998
5763709273867955674 0.0028907019
7492988130824409405 0.007634624
1955672206081629029 0.0030600938
5005501263800312054 0.005018635
868057248894378782 0.004439218
5650703124069776931 0.017380917
330073803462728628 0.008333508
2799904196909208643 0.013819441
1904553191135859383 0.0060126684
7610434615718275903 0.008414797
808184272359952876 0.012679173
7214801688981020293 0.0040231547
6876130707136505063 0.009972473
3521074781603814825 0.010541831
7507987548592645519 0.013296735
6661159612122333888 0.004900957
1884273217577426480 0.015549611
2283073637450556528 0.010685967
4388266154676888048 0.011902902
2615049585546701436 0.007286135
1963091162259043027 0.04144541
6732333416985047632 0.06065914
6960344643085007397 0.01106512
2872124069297682285 0.012025217
2510279606291295171 0.019365309
8408913473744211318 0.024667287
6038352440780121542 0.01593001
8884318447835287027 0.025797408
1537950820060234373 0.024329506
1770620986840665607 0.012181009
7848162079984063420 0.015791526
8320382390760971649 0.01194816
4261424395542973970 0.009306812
7830804499167193271 0.023745203
7618013017870622273 0.024844011
5603800058235671845 0.015592094
792186080082495457 0.021934895
1065541697265250224 0.03342684
8514490796491814012 0.024502559
7059412853243444018 0.022429403
3830048361743723437 0.017536204
9106417146994865778 0.019062474
4374899830910042650 0.024817135
3699485465795315267 0.013333251
8462115146449473233 0.028123453
7468587755678814453 0.023141174
5422295072826612914 0.038909737
3054923441528119066 0.028289918
1470044988721203328 0.022411896
5731253210758636224 0.027744804
4606783072774635772 0.0069770967
3958869096240189785 0.040671024
1288147009075501997 0.014564458
443488790290318832 0.029773267
6396467307344204837 0.021503074
357659742013970136 0.011429346
8855154405452541824 0.008252207
8946911278110982000 0.028308688
7562708991402781402 0.02751914
7457074818117728284 0.005603204
8892776898777672171 0.0112700155
3752863552944524669 0.00909196
2147916471341932686 0.0112700155
5873510485988186816 0.006461181
2838099050609267516 0.008852595
7038178698752939055 0.012323419
7162481589539255830 0.0055619334
2697392224278365978 0.005341908
7821205935955024507 0.012873191
8734984447397962446 0.01681804
1183969317972107248 0.01245476
589418925033191850 0.018784093
2071032729944544282 0.023368506
4781705391548331415 0.024831861
4143462172878264533 0.036987368
5077305703933564381 0.023227055
2344142845290878829 0.04946738
8502885999977491140 0.021393891
4177200558219556289 0.021307006
7255181821454386956 0.019035451
5976968124408324797 0.026850743
6158451853754608798 0.01681804
5597683669980281258 0.050189774
2068600670513402751 0.022324646
984684112635974482 0.031372212
4071180652349919970 0.017780982
3778031921365520803 0.01837432
8675248943708842089 0.03804923
4455471945310760785 0.023840848
412407255518886763 0.043920357
7049222704660247341 0.018270154
2392326273929323681 0.04528476
7934377492585671271 0.02470904
1856697774137933680 0.023587903
4196693960655788128 0.02096187
3039502051808663739 0.020426875
2938559295533085718 0.030654833
6790265635174824631 0.016161248
2152104960904627001 0.058740817
8422310204784011159 0.009318083
8188859946734681952 0.017813263
9153844970410255127 0.050901655
652403984291021281 0.009457261
5315090188643165648 0.008507204
8925093388344090936 0.040971383
8624093883806618279 0.06367976
6011899279999439192 0.026393605
2047629558059320826 0.0103427945
424554789976485184 0.013857222
8264985555224744860 0.01589121
7113844112969261426 0.0126816025
4418431947282248078 0.009653827
443137211555943007 0.015003884
5804449448235063414 0.013242803
3307432557116646861 0.018659597
6966292291762497216 0.016506286
313350825935024561 0.024044817
1670909115507316885 0.07193478
7926615802385403460 0.022982081
1096101093776493333 0.095475845
6889691098040251229 0.013284952
7661697251845203227 0.013497636
8449172091968084060 0.013870639
7395140883644480286 0.014479486
4765240444315333871 0.01753709
5580573402622751736 0.016913066
