instance_id predicted_score
2475218615076601065 0.0074001094
398316874173557226 0.018112281
6586402638209028583 0.01502552
1040996105851528465 0.016994508
6316278569655873454 0.0131877335
868158305045921978 0.014646427
5713520501786699854 0.014225354
932945015407923184 0.0076206257
1919197847086752313 0.0075484877
304887065966615346 0.008065962
3282556850371665 0.007035707
8829646398295427742 0.00832634
3177704368658581090 0.008246203
331811904131229654 0.01877467
1529584165704680903 0.019614123
410957802501821801 0.01723218
7858701120525579871 0.021398423
1007593432911733192 0.021342494
6933421324008829721 0.021836877
949601458836318592 0.02278242
1204371563787795352 0.024956383
6697124581068234934 0.0077481833
7458626674337135052 0.0046990165
6451011837344535814 0.0046762
4970342844069330588 0.00769173
1311037283502827477 0.005349464
5367830782177104937 0.0050491593
130085071580390177 0.0038051791
5277248246761080968 0.0039280253
8248237544078109435 0.0074706534
8160495387552112248 0.006622795
4990633888389156703 0.008029229
5367915129338412746 0.0046990165
7166315717760973347 0.008680757
3922408194130789536 0.0060845255
3198031054131887410 0.0038580163
8381639851093431264 0.00839229
4196377277000518389 0.0075030457
7216665137006358861 0.006860051
7657988882068327631 0.006808912
6580538684502645403 0.0070579275
8285962653536984730 0.008942028
667595007626814688 0.005705845
794637447406319981 0.007628174
1667489879796904413 0.008363954
7581478598841084967 0.0060245954
272473116112748683 0.0038821306
7616847274036607679 0.004273107
3090692985891227788 0.0070310114
1497475395995941288 0.0069706677
441294948945551728 0.006836942
3856621171799337440 0.004542775
7233013970386906908 0.0077772527
7782462939020585759 0.008799984
7819341218876328892 0.008350794
8768374492722589767 0.0045777434
7699672123093034935 0.0059825527
3105846136880438244 0.0051948386
6362992075498435257 0.004481372
4633007087835435834 0.006621048
3278116017102114132 0.006337174
5363866899442970684 0.003709559
4763880063818181026 0.007619775
6499417853689436305 0.007739133
8825197220275291270 0.007823962
1702555588196061071 0.007091139
6579068549138521196 0.004876586
6993939747206748437 0.007783666
6426886544329476252 0.008247003
7860426862982048754 0.005657397
2527297114841298382 0.009427366
7933313760459159869 0.00736388
75469955133175158 0.005843965
7906499375892573021 0.003873683
297206904225842053 0.0064153452
1277202590313089835 0.0056248987
1897838256899211077 0.0052189943
6554880088483459971 0.008015618
6235346144393008382 0.0066839205
4934006048075874133 0.0058146566
3434477093176970312 0.007665004
872629453371620942 0.008292026
6562540679725413333 0.0061793816
2549347096994045410 0.004711748
4114531809002228993 0.005599122
6947254775144460887 0.008837839
4193769699798080591 0.005350118
4299012801018800018 0.0039166277
4659062641181513784 0.0059556575
5574367751937642699 0.007704989
6074037798572199156 0.00791736
8024877078089305183 0.005320332
3576745609723701102 0.007296033
4387536418119078860 0.006036503
59596392243977340 0.0037474283
2091354043474870892 0.0062299715
3966382312694618857 0.007717281
7472760435899602494 0.0063468586
3198557291404155567 0.0058235475
1340012448531949213 0.0047662454
8830478013318984291 0.0038421005
4750788892877807074 0.0055122217
4489273316708706518 0.0099623315
8244650590101261901 0.0070310114
4858740570621533413 0.003936084
6574836078618592522 0.004481372
8043823938478133928 0.008588278
5560933328574734864 0.008633866
3709060275784363998 0.0062121036
6202485565760628927 0.005455752
3941947698604231411 0.006763986
1980180280733366382 0.0061953296
7710765171626200752 0.004661542
5824318658173462176 0.0073968954
5243054028010204447 0.008059387
1143993040051443911 0.0064218347
2037772651107598845 0.007357916
7470734154246698497 0.0066634654
2523181996580848656 0.005169288
8452022941451037435 0.009455761
927504634826570733 0.0038902708
2597805510581801545 0.0042054057
2499080841153987519 0.00732603
163807825264653896 0.0053122053
2502678713837987982 0.0046344404
1526151713017037622 0.0067670005
1768216870621739659 0.0062669325
817331509321550604 0.009308456
